IDProduto,CodProd,Preco,PrecoProm,DataPromInicio,DataPromFim
4024598,4217-10,"117,2",82,25/03/2015 00:00,01/01/2049 00:00
4295128,1267-1,"162,3","128,12",08/03/2015 00:00,01/01/2049 00:00
4295129,1267-10,"162,3","128,12",08/03/2015 00:00,01/01/2049 00:00
2251607,1267,"162,3","128,12",08/03/2015 00:00,01/01/2049 00:00
2251609,1269,0,"89,25",08/03/2015 00:00,01/01/2049 00:00
4295131,1269-1,0,"69,7",08/03/2015 00:00,01/01/2049 00:00
4295132,1269-10,0,"69,7",08/03/2015 00:00,01/01/2049 00:00
4024599,4216-1,"77,2",54,25/03/2015 00:00,01/01/2049 00:00
4024600,4216-10,"77,2",54,25/03/2015 00:00,01/01/2049 00:00
2251610,4216,"77,2",54,25/03/2015 00:00,01/01/2049 00:00
2251612,4083,0,0,08/03/2015 00:00,01/01/2049 00:00
4024604,4083-1,69,"60,00",08/03/2015 00:00,01/01/2049 00:00
2251616,1274,0,"114,75",08/03/2015 00:00,01/01/2049 00:00
2251617,1538,"160,88","99,9",26/04/2017 00:00,01/01/2049 00:00
4024605,1538-1,"160,88","99,9",24/03/2016 00:00,01/01/2049 00:00
5237976,1538-8,131,111,01/04/2016 00:00,01/01/2049 00:00
5474126,1538-26,"185,03","160,9",26/04/2017 00:00,01/01/2049 00:00
5600006,6013254,"26,35",23,03/01/2017 00:00,01/01/2049 00:00
5616059,6013254-1,"26,35",23,03/01/2017 00:00,01/01/2049 00:00
5616060,6013254-25,"29,9",26,03/01/2017 00:00,01/01/2049 00:00
5616061,6013254-26,"29,9",26,03/01/2017 00:00,01/01/2049 00:00
5616062,6013255-1,"30,9",28,03/01/2017 00:00,01/01/2049 00:00
5616063,6013255-25,"37,375","32,5",03/01/2017 00:00,01/01/2049 00:00
5616064,6013255-26,"37,375","32,5",03/01/2017 00:00,01/01/2049 00:00
5600007,6013255,"30,9",28,03/01/2017 00:00,01/01/2049 00:00
4714755,13152,28,"8,4",24/03/2016 12:00,01/01/2049 00:00
4717594,13152-1,"30,9",26,24/03/2016 12:00,01/01/2049 00:00
4717596,P13152-8,28,"8,4",03/01/2017 00:00,01/01/2049 00:00
5473857,13152-26,"34,9","29,9",24/03/2016 12:00,01/01/2049 00:00
4509637,13119,0,"23,8",08/03/2015 00:00,01/01/2049 00:00
4509647,13119-1,0,"23,8",08/03/2015 00:00,01/01/2049 00:00
4509648,13119-8,0,"23,8",08/03/2015 00:00,01/01/2049 00:00
5600025,6013238,27,21,03/01/2017 00:00,01/01/2049 00:00
5616221,6013238-1,27,21,03/01/2017 00:00,01/01/2049 00:00
5616222,6013238-25,"28,635","24,9",03/01/2017 00:00,01/01/2049 00:00
5616223,6013238-26,"28,635","24,9",03/01/2017 00:00,01/01/2049 00:00
5495832,13144-26,26,23,04/11/2016 00:00,01/01/2049 00:00
4714173,13144,"23,53",20,31/08/2016 00:00,01/01/2049 00:00
4714176,13144-1,"23,53",20,31/08/2016 00:00,01/01/2049 00:00
4714179,13144-8,"23,53",20,31/08/2016 00:00,01/01/2049 00:00
5641628,P13144,20,6,03/01/2017 00:00,01/01/2049 00:00
5641729,P13144-8,20,6,03/01/2017 00:00,01/01/2049 00:00
4717589,13151-1,"26,35",23,24/03/2016 12:00,01/01/2049 00:00
4717591,P13151-8,23,"6,9",24/03/2016 12:00,01/01/2049 00:00
5474079,13151-26,"29,9","26,5",24/03/2016 12:00,01/01/2049 00:00
4714752,13151,23,"6,9",24/03/2016 12:00,01/01/2049 00:00
5600032,6013252,"25,3",22,03/01/2017 00:00,01/01/2049 00:00
5616258,6013252-1,"25,3",22,03/01/2017 00:00,01/01/2049 00:00
5616259,6013252-25,"29,095","25,3",03/01/2017 00:00,01/01/2049 00:00
5616260,6013252-26,"29,095","25,3",03/01/2017 00:00,01/01/2049 00:00
5473926,13148-26,"29,9","26,5",24/03/2016 12:00,01/01/2049 00:00
4714213,13148,"26,5",23,24/03/2016 12:00,01/01/2049 00:00
4714214,13148-1,"26,5",23,24/03/2016 12:00,01/01/2049 00:00
4714217,P13148-8,23,"6,9",03/01/2017 00:00,01/01/2049 00:00
5473880,13153-26,"43,8","35,7",24/03/2016 12:00,01/01/2049 00:00
4714758,13153,39,31,24/03/2016 12:00,01/01/2049 00:00
4717761,13153-1,39,31,24/03/2016 12:00,01/01/2049 00:00
5473877,13130-26,"30,2","24,2",24/03/2016 12:00,01/01/2049 00:00
4439664,13130,27,21,24/03/2016 12:00,01/01/2049 00:00
4440565,13130-1,27,21,24/03/2016 12:00,01/01/2049 00:00
4440566,13130-8,27,21,24/03/2016 12:00,01/01/2049 00:00
2251707,13106,13,9,06/09/2016 15:00,01/01/2049 00:00
4024257,13106-1,13,9,06/09/2016 15:00,01/01/2049 00:00
4024258,13106-8,13,9,06/09/2016 15:00,01/01/2049 00:00
5474369,13106-26,"17,25",15,03/01/2017 00:00,01/01/2049 00:00
4717767,13154-1,"26,5",23,24/03/2016 12:00,01/01/2049 00:00
4717768,13154-8,"26,5",23,24/03/2016 12:00,01/01/2049 00:00
5451582,13154-26,"34,4","34,4",21/09/2016 00:00,01/01/2049 00:00
4714761,13154,"26,5",23,24/03/2016 12:00,01/01/2049 00:00
5650656,13154-25/1,"39,56","34,4",29/05/2017 00:00,01/01/2049 00:00
5648272,P13154-8,23,"6,9",03/01/2017 00:00,01/01/2049 00:00
5484851,13154e,23,"6,9",20/10/2016 00:00,01/01/2049 00:00
5600037,6013249,"34,385","29,9",03/01/2017 00:00,01/01/2049 00:00
5616274,6013249-1,"34,385","29,9",03/01/2017 00:00,01/01/2049 00:00
5616275,6013249-25,"39,56","34,4",03/01/2017 00:00,01/01/2049 00:00
5616276,6013249-26,"39,56","34,4",03/01/2017 00:00,01/01/2049 00:00
5474149,13129-26,"25,5","21,9",24/03/2016 12:00,01/01/2049 00:00
4439663,13129,"22,35",19,24/03/2016 12:00,01/01/2049 00:00
4440563,13129-1,"22,35",19,24/03/2016 12:00,01/01/2049 00:00
4440564,13129-8,"22,35",19,24/03/2016 12:00,01/01/2049 00:00
5600036,6013248,"37,95",33,03/01/2017 00:00,01/01/2049 00:00
5616271,6013248-1,"37,95",33,03/01/2017 00:00,01/01/2049 00:00
5616272,6013248-25,"43,7",38,03/01/2017 00:00,01/01/2049 00:00
5616273,6013248-26,"43,7",38,03/01/2017 00:00,01/01/2049 00:00
3806241,1146,"15,755","13,70",08/03/2015 00:00,01/01/2049 00:00
4024259,1146-0,"15,755","13,70",08/03/2015 00:00,01/01/2049 00:00
4024260,1146-4,"15,755","13,70",08/03/2015 00:00,01/01/2049 00:00
4024261,1146-9,"15,755","13,70",08/03/2015 00:00,01/01/2049 00:00
4024262,1145-0,"15,755","13,70",08/03/2015 00:00,01/01/2049 00:00
4024263,1145-4,"15,755","13,70",08/03/2015 00:00,01/01/2049 00:00
4024264,1145-9,"15,755","13,70",08/03/2015 00:00,01/01/2049 00:00
3806240,1145,"15,755","13,70",08/03/2015 00:00,01/01/2049 00:00
3806239,1144,"15,755","13,70",08/03/2015 00:00,01/01/2049 00:00
4024265,1144-0,"15,755","13,70",08/03/2015 00:00,01/01/2049 00:00
4024266,1144-4,"15,755","13,70",08/03/2015 00:00,01/01/2049 00:00
4024267,1144-9,"15,755","13,70",08/03/2015 00:00,01/01/2049 00:00
4024634,1139-0,"26,3","19,64",08/03/2015 00:00,01/01/2049 00:00
4024635,1139-9,"26,3","19,64",08/03/2015 00:00,01/01/2049 00:00
4024636,1139-16,"26,3","19,64",08/03/2015 00:00,01/01/2049 00:00
3758786,1139,"26,3","19,64",08/03/2015 00:00,01/01/2049 00:00
3758785,1138,"23,575","20,50",08/03/2015 00:00,01/01/2049 00:00
4024637,1138-0,"23,575","20,50",08/03/2015 00:00,01/01/2049 00:00
4024638,1138-9,"23,575","20,50",08/03/2015 00:00,01/01/2049 00:00
4024639,1138-16,"23,575","20,50",08/03/2015 00:00,01/01/2049 00:00
4024640,1140-0,"60,03","52,20",08/03/2015 00:00,01/01/2049 00:00
4024641,1140-9,"60,03","52,20",08/03/2015 00:00,01/01/2049 00:00
4024642,1140-16,"60,03","52,20",08/03/2015 00:00,01/01/2049 00:00
3758787,1140,"60,03","52,20",08/03/2015 00:00,01/01/2049 00:00
2251628,1126e,"21,3","11,9",20/10/2016 00:00,01/01/2049 00:00
4024643,1126e -2,"21,3","16,84",08/03/2015 00:00,01/01/2049 00:00
4024644,1126e -8,"21,3","11,9",20/10/2016 00:00,01/01/2049 00:00
5268902,601126,"15,4","7,2",10/05/2016 00:00,01/01/2049 00:00
5268905,601126-8,"15,4","7,2",10/05/2016 00:00,01/01/2049 00:00
5485058,p1128e,"37,67","11,3",21/10/2016 00:00,01/01/2049 00:00
5485060,p1128e-8,"37,67","11,3",03/01/2017 00:00,01/01/2049 00:00
5518709,p1128e-2,"37,67","11,3",03/01/2017 00:00,01/01/2049 00:00
4718433,1549-1/1,"17,25","15,00",08/03/2015 00:00,01/01/2049 00:00
4718434,1549-1/2,"17,25","15,00",08/03/2015 00:00,01/01/2049 00:00
4718435,1549-1/5,"17,25","15,00",08/03/2015 00:00,01/01/2049 00:00
4718436,1549-1/7,"17,25","15,00",08/03/2015 00:00,01/01/2049 00:00
4718437,1549-1/9,"17,25","15,00",08/03/2015 00:00,01/01/2049 00:00
4718438,1549-2/1,"17,25","15,00",08/03/2015 00:00,01/01/2049 00:00
4718439,1549-2/2,"17,25","15,00",08/03/2015 00:00,01/01/2049 00:00
4718440,1549-2/5,"17,25","15,00",08/03/2015 00:00,01/01/2049 00:00
4718441,1549-2/7,"17,25","15,00",08/03/2015 00:00,01/01/2049 00:00
4718442,1549-2/9,"17,25","15,00",08/03/2015 00:00,01/01/2049 00:00
4718444,1549-8/1,"17,25","15,00",08/03/2015 00:00,01/01/2049 00:00
4718445,1549-8/2,"17,25","15,00",08/03/2015 00:00,01/01/2049 00:00
4718446,1549-8/5,"17,25","15,00",08/03/2015 00:00,01/01/2049 00:00
4718447,1549-8/7,"17,25","15,00",08/03/2015 00:00,01/01/2049 00:00
4718453,1549-8/9,"17,25","15,00",08/03/2015 00:00,01/01/2049 00:00
2251766,1549,"17,25","15,00",08/03/2015 00:00,01/01/2049 00:00
5475140,1549-26/1,"19,895","17,3",03/01/2017 00:00,01/01/2049 00:00
5475142,1549-26/2,"19,895","17,3",03/01/2017 00:00,01/01/2049 00:00
5475144,1549-26/27,"19,895","17,3",03/01/2017 00:00,01/01/2049 00:00
5475145,1549-26/28,"19,895","17,3",03/01/2017 00:00,01/01/2049 00:00
5475147,1549-26/29,"19,895","17,3",03/01/2017 00:00,01/01/2049 00:00
5683388,1549-26/30,"19,895","17,3",03/01/2017 00:00,01/01/2049 00:00
5648279,1569,"39,33","11,8",03/01/2017 00:00,01/01/2049 00:00
5648348,P1569-8/1,"39,33","11,8",03/01/2017 00:00,01/01/2049 00:00
4024647,1540-1,"60,83","52,9",26/04/2017 00:00,01/01/2049 00:00
4024648,P1540-8,"52,9","15,87",03/01/2017 00:00,01/01/2049 00:00
5475097,1540-26,"70,03","60,9",26/04/2017 00:00,01/01/2049 00:00
2251632,1540,"60,83","52,9",26/04/2017 00:00,01/01/2049 00:00
5277232,601570,"22,2","15,99",20/10/2016 00:00,01/01/2049 00:00
5277233,601570-8/1,"22,2","15,99",20/10/2016 00:00,01/01/2049 00:00
5280822,601570-1/1,"22,2","15,99",20/10/2016 00:00,01/01/2049 00:00
3806201,1562,"37,375","32,50",08/03/2015 00:00,01/01/2049 00:00
4024650,1562-1/1,"32,5","32,50",08/03/2015 00:00,01/01/2049 00:00
4024651,1562-2/2,"32,5","32,50",08/03/2015 00:00,01/01/2049 00:00
4024652,1562-9/1,"32,5","32,50",08/03/2015 00:00,01/01/2049 00:00
4099601,1562-11/1,"32,5","32,50",08/03/2015 00:00,01/01/2049 00:00
4735553,1562-4,"32,5","32,50",08/03/2015 00:00,01/01/2049 00:00
5161432,1562-5/1,"32,5","27,63",08/03/2015 00:00,01/01/2049 00:00
5277237,601558-S,"26,8","13,4",21/05/2016 00:00,01/01/2049 00:00
4024528,1558-0,"13,2","9,99",20/10/2016 00:00,01/01/2049 00:00
4024529,1558-9,"43,1","29,72",08/03/2015 00:00,01/01/2049 00:00
4024530,1558-16,"43,1","29,72",08/03/2015 00:00,01/01/2049 00:00
3806197,601558,"13,2","9,99",20/10/2016 00:00,01/01/2049 00:00
4024534,1557-0,"45,88","39,9",26/04/2017 00:00,01/01/2049 00:00
4024535,1557-9,"45,88","39,9",26/04/2017 00:00,01/01/2049 00:00
4024536,1557-16,"45,88","39,9",26/04/2017 00:00,01/01/2049 00:00
3806196,1557,"45,88","39,9",26/04/2017 00:00,01/01/2049 00:00
4295177,p1106,"22,67","6,8",20/10/2016 00:00,01/01/2049 00:00
4295189,p1106-2,"22,67","6,8",03/01/2017 00:00,01/01/2049 00:00
2251634,1107,0,"40,8",08/03/2015 00:00,01/01/2049 00:00
4024653,1107-2,0,"40,8",08/03/2015 00:00,01/01/2049 00:00
3758829,1362,"43,9","26,68",08/03/2015 00:00,01/01/2049 00:00
4024659,1362-1,"43,9","26,68",08/03/2015 00:00,01/01/2049 00:00
4024660,1362-2,"43,9","26,68",08/03/2015 00:00,01/01/2049 00:00
5277229,P601349,"15,33","4,6",03/01/2017 00:00,01/01/2049 00:00
5277230,P601349-1/1,"15,33","4,6",03/01/2017 00:00,01/01/2049 00:00
5484676,601361-1,"8,6","4,99",20/10/2016 00:00,01/01/2049 00:00
5484677,601361-8,"8,6","4,99",20/10/2016 00:00,01/01/2049 00:00
4508507,P1361,"12,67","3,8",03/01/2017 00:00,01/01/2049 00:00
4508508,P1361-2,"12,67","3,8",03/01/2017 00:00,01/01/2049 00:00
4508510,P1361-1,"12,67","3,8",03/01/2017 00:00,01/01/2049 00:00
4508511,1361-8,"26,22","22,80",08/03/2015 00:00,01/01/2049 00:00
5268891,601361,"8,6","4,99",20/10/2016 00:00,01/01/2049 00:00
5268893,601361-2,"8,6","4,99",20/10/2016 00:00,01/01/2049 00:00
4024537,1556-0,"31,05",27,26/04/2017 00:00,01/01/2049 00:00
4024538,1556-9,"31,05",27,26/04/2017 00:00,01/01/2049 00:00
4024539,1556-16,"31,05",27,26/04/2017 00:00,01/01/2049 00:00
3806198,1556,"31,05",27,26/04/2017 00:00,01/01/2049 00:00
4439667,1564,"52,2","15,66",05/05/2016 00:00,01/01/2049 00:00
4440570,1564-2/9,"42,1","10,7",08/03/2015 00:00,01/01/2049 00:00
4466640,1564-9/2,"48,415","42,10",08/03/2015 00:00,01/01/2049 00:00
5268989,601564,"10,7","9,99",20/10/2016 00:00,01/01/2049 00:00
5268992,601564-7/5,"10,7","9,99",20/10/2016 00:00,01/01/2049 00:00
5268993,601564-1/1,"21,4","10,7",10/05/2016 00:00,01/01/2049 00:00
5277252,601564-9/2,"10,7","9,99",20/10/2016 00:00,01/01/2049 00:00
5648276,P1564-5/7,"52,2","15,66",03/01/2017 00:00,01/01/2049 00:00
5648277,P1564-7/5,"52,2","15,66",03/01/2017 00:00,01/01/2049 00:00
3806200,1559,43,37,24/03/2016 12:00,01/01/2049 00:00
4024543,1559-0,43,37,24/03/2016 12:00,01/01/2049 00:00
4024544,1559-9,43,37,24/03/2016 12:00,01/01/2049 00:00
4024545,1559-16,43,37,24/03/2016 12:00,01/01/2049 00:00
4024669,1560-0,"20,4","14,56",08/03/2015 00:00,01/01/2049 00:00
4024670,1560-9,"20,4","14,56",08/03/2015 00:00,01/01/2049 00:00
2964315,1560,"20,4","14,56",08/03/2015 00:00,01/01/2049 00:00
2251641,3002,"259,8","233,8",08/03/2015 00:00,01/01/2049 00:00
5476763,3002-26,"259,8","233,8",01/01/2017 00:00,01/01/2049 00:00
4024674,3002-8,"233,795","203,30",08/03/2015 00:00,01/01/2049 00:00
4024675,3017-8E,"207,23","180,20",08/03/2015 00:00,01/01/2049 00:00
2436618,3017,"248,9","207,3",08/03/2015 00:00,01/01/2049 00:00
5476765,3017-26E,"248,9","207,3",01/01/2017 00:00,01/01/2049 00:00
4024672,3018-8,"185,955","161,70",08/03/2015 00:00,01/01/2049 00:00
5476755,3018-26,"207,8",186,01/01/2017 00:00,01/01/2049 00:00
2436333,3018,"207,8",186,08/03/2015 00:00,01/01/2049 00:00
2251642,3001,"231,9","207,3",08/03/2015 00:00,01/01/2049 00:00
5476759,3001-26,"231,9","207,3",01/01/2017 00:00,01/01/2049 00:00
4024673,3001-8,"231,9","180,2",08/03/2015 00:00,01/01/2049 00:00
2251645,1112,"39,9","29,75",08/03/2015 00:00,01/01/2049 00:00
4024676,1112-2,"39,9","29,75",08/03/2015 00:00,01/01/2049 00:00
4024677,1112-26,"45,9","34,9",08/03/2015 00:00,01/01/2049 00:00
5177613,p601112e,"9,9","2,97",20/10/2016 00:00,01/01/2049 00:00
5177615,p601112e-1,"9,9","2,97",03/01/2017 00:00,01/01/2049 00:00
5277241,601113,"21,6","9,9",20/10/2016 00:00,01/01/2049 00:00
5277242,601113-1/1,"21,6","9,9",20/10/2016 00:00,01/01/2049 00:00
2251729,601325,"14,7","9,99",20/10/2016 00:00,01/01/2049 00:00
4024546,601325-1/1,"29,4","14,7",21/05/2016 00:00,01/01/2049 00:00
4024547,1325-1/2,"30,3","23,91",08/03/2015 00:00,01/01/2049 00:00
4024548,1325-1/4,"30,3","23,91",08/03/2015 00:00,01/01/2049 00:00
4024549,601325-1/7,"14,7","9,99",20/10/2016 00:00,01/01/2049 00:00
4024550,1325-8/1,"30,3","23,91",08/03/2015 00:00,01/01/2049 00:00
4024551,1325-8/2,"30,3","23,91",08/03/2015 00:00,01/01/2049 00:00
4024552,1325-8/4,"30,3","23,91",08/03/2015 00:00,01/01/2049 00:00
4024553,1325-8/7,"14,7","9,99",20/10/2016 00:00,01/01/2049 00:00
5277247,601325-8/1,"29,4","14,7",21/05/2016 00:00,01/01/2049 00:00
5417436,6013192,36,18,27/08/2016 00:00,01/01/2049 00:00
5417437,6013192-1,36,18,27/08/2016 00:00,01/01/2049 00:00
5473950,6013192-26,"38,7","20,7",27/08/2016 00:00,01/01/2049 00:00
5474152,13128-26,"17,25",15,03/01/2017 00:00,01/01/2049 00:00
4440555,13128-1,13,"8,51",08/03/2015 00:00,01/01/2049 00:00
4440556,13128-1/5,10,"8,51",08/03/2015 00:00,01/01/2049 00:00
4440557,13128-1/7,10,"8,51",08/03/2015 00:00,01/01/2049 00:00
4440558,13128-1/9,10,"8,51",08/03/2015 00:00,01/01/2049 00:00
4440559,P13128-8/1,13,"3,9",03/01/2017 00:00,01/01/2049 00:00
4440560,13128-8/5,10,"8,51",08/03/2015 00:00,01/01/2049 00:00
4440561,13128-8/7,10,"8,51",08/03/2015 00:00,01/01/2049 00:00
4440562,13128-8/9,10,"8,51",08/03/2015 00:00,01/01/2049 00:00
4439662,13128,13,"8,51",08/03/2015 00:00,01/01/2049 00:00
4439654,13120,15,"12,75",08/03/2015 00:00,01/01/2049 00:00
4440539,13120-1,15,"12,75",08/03/2015 00:00,01/01/2049 00:00
4440540,13120-2,15,"12,75",08/03/2015 00:00,01/01/2049 00:00
4440541,13120-7,15,"12,75",08/03/2015 00:00,01/01/2049 00:00
4440542,13120-9,15,"12,75",08/03/2015 00:00,01/01/2049 00:00
4440543,13120-4,15,"12,75",08/03/2015 00:00,01/01/2049 00:00
4024580,1364-1,"37,26","32,40",08/03/2015 00:00,01/01/2049 00:00
4024581,P1364-8,17,"5,1",03/01/2017 00:00,01/01/2049 00:00
4508537,,0,"25,5",08/03/2015 00:00,01/01/2049 00:00
2251749,P1364,17,"5,1",03/01/2017 00:00,01/01/2049 00:00
5600023,6013236,"19,55",17,03/01/2017 00:00,01/01/2049 00:00
5616202,6013236-1/1,"19,55",17,03/01/2017 00:00,01/01/2049 00:00
5616203,6013236-1/2,"19,55",17,03/01/2017 00:00,01/01/2049 00:00
5616204,6013236-1/27,"19,55",17,03/01/2017 00:00,01/01/2049 00:00
5616205,6013236-1/28,"19,55",17,03/01/2017 00:00,01/01/2049 00:00
5616206,6013236-1/29,"19,55",17,03/01/2017 00:00,01/01/2049 00:00
5616207,6013236-1/3,"19,55",17,03/01/2017 00:00,01/01/2049 00:00
5616208,6013236-1/30,"19,55",17,03/01/2017 00:00,01/01/2049 00:00
5616209,6013236-25/1,"22,54","19,6",03/01/2017 00:00,01/01/2049 00:00
5616210,6013236-25/2,"22,54","19,6",03/01/2017 00:00,01/01/2049 00:00
5616211,6013236-26/1,"22,54","19,6",03/01/2017 00:00,01/01/2049 00:00
5616212,6013236-26/2,"22,54","19,6",03/01/2017 00:00,01/01/2049 00:00
5616213,6013236-26/27,"22,54","19,6",03/01/2017 00:00,01/01/2049 00:00
5616214,6013236-26/28,"22,54","19,6",03/01/2017 00:00,01/01/2049 00:00
5616215,6013236-26/29,"22,54","19,6",03/01/2017 00:00,01/01/2049 00:00
5616216,6013236-26/3,"22,54","19,6",03/01/2017 00:00,01/01/2049 00:00
5616217,6013236-26/30,"22,54","19,6",03/01/2017 00:00,01/01/2049 00:00
5640864,P1320-1/1,"18,67","5,6",03/01/2017 00:00,01/01/2049 00:00
5640865,P1320-2/1,"18,67","5,6",03/01/2017 00:00,01/01/2049 00:00
2251727,601320,"18,67","5,6",03/01/2017 00:00,01/01/2049 00:00
5616056,6013253-1,"28,635","24,9",03/01/2017 00:00,01/01/2049 00:00
5616057,6013253-25,"33,005","28,7",03/01/2017 00:00,01/01/2049 00:00
5616058,6013253-26,"33,005","28,7",03/01/2017 00:00,01/01/2049 00:00
5600005,6013253,"28,635","24,9",03/01/2017 00:00,01/01/2049 00:00
4903528,P13167,"10,33","3,1",24/05/2017 00:00,01/01/2049 00:00
4903530,13167-1/1,"23,805","20,7",03/01/2017 00:00,01/01/2049 00:00
4903532,13167-1/2,"23,805","20,7",03/01/2017 00:00,01/01/2049 00:00
4903533,13167-1/6,"23,805","20,7",03/01/2017 00:00,01/01/2049 00:00
4903535,13167-1/7,"23,805","20,7",03/01/2017 00:00,01/01/2049 00:00
4903536,13167-1/9,"23,805","20,7",03/01/2017 00:00,01/01/2049 00:00
4903537,P13167-8/1,"10,33","3,1",03/01/2017 00:00,01/01/2049 00:00
4903539,P13167-8/2,"10,33","3,1",03/01/2017 00:00,01/01/2049 00:00
4903541,13167-8/6,"23,805","20,7",03/01/2017 00:00,01/01/2049 00:00
4903543,P13167-8/7,"10,33","3,1",03/01/2017 00:00,01/01/2049 00:00
4903546,13167-8/9,"23,805","20,7",03/01/2017 00:00,01/01/2049 00:00
4439652,1314,"44,965","39,1",08/03/2015 00:00,01/01/2049 00:00
4440519,1314-1/1,"44,965","39,10",08/03/2015 00:00,01/01/2049 00:00
4440520,1314-1/2,"44,965","39,10",08/03/2015 00:00,01/01/2049 00:00
4440521,1314-1/4,"44,965","39,10",08/03/2015 00:00,01/01/2049 00:00
4440522,1314-1/7,"44,965","39,10",08/03/2015 00:00,01/01/2049 00:00
4440523,1314-1/9,"44,965","39,10",08/03/2015 00:00,01/01/2049 00:00
4440524,P1314-8/1,"39,1","11,73",03/01/2017 00:00,01/01/2049 00:00
4440525,1314-8/2,"44,965","39,10",08/03/2015 00:00,01/01/2049 00:00
4440526,1314-8/4,"44,965","39,10",08/03/2015 00:00,01/01/2049 00:00
4440527,1314-8/7,"44,965","39,10",08/03/2015 00:00,01/01/2049 00:00
4440528,1314-8/9,"44,965","39,10",08/03/2015 00:00,01/01/2049 00:00
5474120,1314-26/1,45,45,03/01/2017 00:00,01/01/2049 00:00
5474121,1314-26/2,45,45,08/03/2015 00:00,01/01/2049 00:00
5474122,1314-26/4,45,45,03/01/2017 00:00,01/01/2049 00:00
5474124,1314-26/7,45,45,03/01/2017 00:00,01/01/2049 00:00
5474125,1314-26/30,45,45,03/01/2017 00:00,01/01/2049 00:00
5475031,13132-26/1,"40,48","35,2",03/01/2017 00:00,01/01/2049 00:00
5475033,13132-26/2,"40,48","35,2",03/01/2017 00:00,01/01/2049 00:00
5475034,13132-26/4,"40,48","35,2",03/01/2017 00:00,01/01/2049 00:00
5475035,13132-26/7,"40,48","35,2",03/01/2017 00:00,01/01/2049 00:00
5475037,13132-26/9,"40,48","35,2",03/01/2017 00:00,01/01/2049 00:00
4440529,13132-1/1,"45,9","30,6",08/03/2015 00:00,01/01/2049 00:00
4440530,13132-1/2,"30,6","25,97",08/03/2015 00:00,01/01/2049 00:00
4440531,13132-1/4,"30,6","25,97",08/03/2015 00:00,01/01/2049 00:00
4440532,13132-1/7,"30,6","25,97",08/03/2015 00:00,01/01/2049 00:00
4440533,13132-1/9,"30,6","25,97",08/03/2015 00:00,01/01/2049 00:00
4440534,P13132-8/1,"30,6","9,18",03/01/2017 00:00,01/01/2049 00:00
4440535,13132-8/2,"30,6","25,97",08/03/2015 00:00,01/01/2049 00:00
4440536,13132-8/4,"30,6","25,97",08/03/2015 00:00,01/01/2049 00:00
4440537,13132-8/7,"30,6","25,97",08/03/2015 00:00,01/01/2049 00:00
4440538,13132-8/9,"30,6","25,97",08/03/2015 00:00,01/01/2049 00:00
4439653,13132,"45,9","30,6",08/03/2015 00:00,01/01/2049 00:00
5177707,P1314a,9,"2,7",03/01/2017 00:00,01/01/2049 00:00
5177711,P1314a-1,9,"2,7",03/01/2017 00:00,01/01/2049 00:00
4024683,1392-1,0,"12,75",08/03/2015 00:00,01/01/2049 00:00
4024684,1392-8,0,"12,75",08/03/2015 00:00,01/01/2049 00:00
2251648,1392,0,"12,75",08/03/2015 00:00,01/01/2049 00:00
4024464,1526-1/1,"24,2","20,51",08/03/2015 00:00,01/01/2049 00:00
4024465,1526-1/4,"24,2","20,51",08/03/2015 00:00,01/01/2049 00:00
4024466,1526-1/5,"24,2","20,51",08/03/2015 00:00,01/01/2049 00:00
4024467,1526-1/7,"24,2","20,51",08/03/2015 00:00,01/01/2049 00:00
4024468,P1526-8/1,"24,2","7,26",03/01/2017 00:00,01/01/2049 00:00
4024469,P1526-8/4,"24,2","7,26",03/01/2017 00:00,01/01/2049 00:00
4024470,1526-8/5,"24,2","20,51",08/03/2015 00:00,01/01/2049 00:00
4024471,1526-8/7,"24,2","20,51",08/03/2015 00:00,01/01/2049 00:00
2743848,1526,"24,2","20,51",08/03/2015 00:00,01/01/2049 00:00
5475179,1526-26/1,"32,085","27,9",03/01/2017 00:00,01/01/2049 00:00
5475181,1526-26/4,"32,085","27,9",03/01/2017 00:00,01/01/2049 00:00
